1	经携程定的浪漫情人夜度假产品，6月20日中午12点入住蜜月套房，中午12点30分到达酒店、办理好入住手续才被告知房间未搞卫生，需要一小时、问前台接待是否留电话给他，搞好卫生通知一声，得到冷淡的回答：一小时后自已来问吧！没办法只好在西餐厅苦苦的等待，等到1点30分到前台询问：另外一位接待的感到奇怪怎还没能给入住，打电话问后答复还需要20分钟才能搞好，1点50分终于可以入住了。进入房间感到有点热就打开空调、调到22度，冲个凉休息一下，睡了一会感到房间还是那么热，一看空调、调节器定的22度显示屋内温度28度，打电话到管家部、答应叫工程师过来看看，等了10分钟工程师来了，说了一句：不好意思，我们是中央空调，现在全部设定的温度是27-28度，晚上就会好点，真难受！这就是五星级酒店，晚上上半夜的温度是25度、早上8点钟再看是24度，大家想象一下，6月20日是《夏至》是全年最热的日子，住在这样的五星级宾馆是不是拿钱来受罪啊！酒店大堂是豪华，西餐厅的套餐是不错，可是前台的接待和酒店为了省电所设定的温度真的太差劲了，原定第二天入住豪华客房，也只能取消赳快离开了…	0
1	就是隔音比较差，房间外人说话一清二楚。其他都可以，在赣州都敢有什么奢求了	0
0	非常一般的酒店，完全不够4星的级别，到了才发现酒店外观和照片相差很远，不是很大。大堂很土，房间很冷，那天正好赶上下雨，入住的时候窗帘上拉上的，睡到半夜被冻醒了，早上起来才发现，原来窗户是开着的，为什么服务员不把窗户关上呢，也许是我太粗心了。洗澡的地方也不好，淋浴房很小，都伸展不开。床上的用品也很差，被子也薄。楼上的餐厅超贵，一个西红柿炒蛋要28还是38，刀磨的是相当的快呀！下次不会住了，太差了！	1
0	TheWorsehotelinChengdurightnow,checkoutat12.30pmandtheywantyoutopayextrahalfdayroomcharges,theroomkeyareprogramtill11amandyoucannotopentheroomdoorafter11amthoughtheyputcheckout12pm.ThosestaffworkingatthefrontdeskaretheworseatittudeIencountered.Pleasethinkagainifyouwanttostayinthishotel.十二点半退房就要加半天房费,前台态度非常差,到十一点就不能打开房间了.如果你有另外的选择就不住这一家宾馆反馈2008年6月1日：尊敬的客人;您好!感谢您入住成都新良大酒店!对您提出的问题,酒店非常重视,已经加强了员工的专业培训.同时酒店也为您在入住期间带来的种种不便表示歉意,酒店诚恳的邀请您再次下榻酒店,感谢赐教!	1
1	三月下旬入住第一天单人间(360元)优点:高层房间宁静,房间整洁,大堂可上网,商务处的职员小姐很好,解答本人很多旅游问题.改善:在ctrip订,已用信用卡付押金并已写明下午3时入住,但本人在下午3时入住时,职员说没有房,可放下行李,两小时后再返回入住,不知ctrip及此四星酒店怎安排,白白损失两小时的时间.职员只不断说对不起,没有其他补偿(如在其他的星级酒店便会送餐卷或upgrade房间等).总评:下次会尝试其他的酒店.	0
0	我对这家酒店的感觉不太好。先说缺点：1门口正在修地铁，十分吵杂。2酒店装修号称前卫与古典之完美结合，不过我个人觉得华而不实。3房间走廊黑咕隆咚，伸手不见五指。4商务部就一台破电脑和一张烂凳子，还要收钱。5酒店的餐厅外包，吃饭很不方便，早餐非常非常差。优点：1房间里被褥枕头很干净。2位置不错，在杭州商业区。3退房延迟至下午2点，可能因为入住率不高的原因吧。	1
0	酒店比较旧，听说有十几年的历史，房间也比较小。一个所谓三星酒店连一次性的剃须刀都不提供，要另外花15块钱买。总体上还不如火车站周边的商务酒店。	1
1	入住当天，房间没打扫好等了一个多小时，迎宾项链，茶水和毛巾都没送。我们在泳池边休息时点的烤肉串又硬又老，当我们提出冷了可否再烤一时，服务生竟然以厨房太忙没空一口回绝。失望！	0
1	前台说话比较生硬，门童服务意识很好，跑大街上去帮着打出租车。硬件都很好，不愧曾经是国际连锁集团的酒店。	0
1	服务非常好，锦江大厨的口味也很好。吃饭时，在野兔煲里面发现一根兔子毛，我想看看这里是怎样处理的，就向服务员提出。服务员马上汇报，领班表示给重新做一份，并把菜放在我视线所及的范围内。直到重新做好菜并送上来后，才把原来的撤下。后来快吃完饭时，又在空心菜盘子里发现一个玉米粒大小的土块（泥块）。提出后，领班马上表示在给换一份，并一再致谦。看到他们的态度很好，并且我已经快吃饱了，就表示不需要。最后领班还表示多送一份水果，我谢绝了。就是电梯里面的灯有点暗，头顶像蚌珠一样有16盏灯，还是觉得有点阴森森的。顺便说一下，附近的蜀渔坊特别差，餐厅内热浪滚滚，仔细一看，原来是因为厨房没有门，热气全跑到餐厅来了。最恶心的是吃到一半，桌子上突然出现一只蟑螂，向我的碟子飞快的爬来。与店长交涉（等了他很长时间，他解释说很忙，也许有许多蟑螂...之类的需要管理），他竟然说：“活物是没法管的，就是卫生部门的人来了，也不会说什么。因为蟑螂不是在菜里面发现的。”我靠，难道他们还想卖红烧蟑螂不成？	0
1	房间干净,春节期间泳池水很清.客房服务生态度很好.但前台接待人员须提高素质.结帐后不能及时对信用卡担保进行解除.	0
1	整体感觉还不错，早餐一般。住行政楼层，问前台最晚几点退房，第一个答复是中午12点。我说有看到网友留言说是到下午2点，答复是如果需要可以保留到1点钟，哈。	0
0	挂的是三星的牌牌，但室内、用具、环境及性价比还是差太多，现在可能是哈市的旅游旺季，因为是冰雪的季节吗？房间内有股汗味让人实在受不了！	1
1	房间很干净，打开窗口就能看见三塔，嘿嘿，连门票都省了。出门开车五分钟就能到沧海高尔夫，实在方便。美中不足，出门的时候朋友把手机丢在了床上（非常确定一定以及肯定），离开大理半小时想起来，连忙打电话过去，没想到手机被人挂掉了，再打就关机了。打电话到酒店，总台和服务员分别肯定地告诉我没看见，哎，只好自认倒霉喽。	0
1	京广的环境一直都是我们的客人比较喜欢的。不过这次的服务水平似乎有些欠缺，我打电话去前台给客人留言的时候，居然那位先生跟我说他太忙了不能给我留言是不是酒店忙的时候，留言的服务就自动取消了？？？	0
0	太差，根本不够四星级。我住的是豪华大床房，居然只是三楼，三楼有不少运动场所，还有发廊，很嘈杂，房间也不好找，我找了半天才找到自己的房间。房间里很闷，通风很差，窗外一点街景也看不见，相隔十几米跟居民楼面面相对。房间里连咖啡包也没有，倒有不少要收费的茶包、饮料等，我还得帮它核对一下别入住时就少了什么！早餐很一般，没特色，以后绝对不住了！	1
0	在佳木斯这个地方我还有什么选择？没有热水，其他都还好。他们说的热水就是相对与冰冷的冷水而言的，早晚其实都没有能舒服洗澡的热水的。	1
0	饭店前台和预订部缺少起码的沟通，信息传递很满，而且前台态度很不好，电话声音很小，不热情	1
0	房间装修比较旧，周边也没有休闲购物的地方，性价比不高。虽然说免费提供上网，但实际上网上不了，最后还要住电脑房才能上网，不适合商务出差。还要投诉一点，浴室的用具，包括沐浴露和洗发水，有些是满的，有些只有半瓶，有可能是上回用剩的，请各位入住时注意。	1
0	这是我住过的一家全国最差的四星级酒店.进房给你第一的感慨是灯光灰暗,我想看报只能去卫生间看,因卫生间照明亮度才能达到.我是晚上9点多进酒店,11点多想洗澡,却开不出热水,打电话给总台才知是市里供热管道出了问题,要我耐心等待.直到半夜1点多还是没供上,我又找了酒店值班柳经理,本人一天长途从上海开车12个小时到威海,就是能洗个澡好好休息	1
0	房间残旧，天花发霉，卫生间马桶冲洗不干净。没有窗户，排气不好。以后不用钱都不去哪里住了	1
1	酒店在闹市区，大床间不多，服务生的态度很好，见到客人都会微笑致意。房间的窗户不隔音，晚上会比较吵。	0
1	每次去哈尔滨都住这里,也不是咋爽,就是习惯了江景房那边不能开窗,一直有机器的轰鸣声,关窗没问题出行打车很方便说个事大家注意,一天早餐看到一个和尚,和几个山东老几一顿崩,还给他们请了菩萨,搞了二百块吧,问服务员小妹,曰:他不住这里,是来挣钱的,总来	0
0	最不满意的是这家的空调，效果一点也不好，而且噪音超大。最糟糕的是停车场，竟然在马路对面，而且必须要酒店保安领着才能开车停车，建议自驾车的千万别住	1
0	尼斯酒店的几大特点：噪音大、环境差、配置低、服务效率低。如：1、隔壁歌厅的声音闹至午夜3点许、凌晨6时起又“享受”健身操场噪音；窗户破旧不隔音。2、电视无港、澳、凤凰、英文.....等台。3、前台服务人员少（2名），在早餐前已交房卡要求结算，待早餐后仍未算出来，无任何消费，而且只有我们在结帐，住店的客人极少。如此四星？少见。建议与“凯莱酒店”(尼斯附近)签约（全国连锁），价格也实惠。	1
0	请大家千万不要再入住这个酒店了，不是CTRIP不好。是此酒店太烂。一条路上有三个马哥孛罗酒店，其中马哥孛罗港湾应该最好，马哥孛罗太子其次，马哥孛罗香港最差。至少是上个世纪90年代的装修了，非常差。房间很小，两张床并排放。隔音效果也不好。而且酒店后面有个工地，一天都在施工，吵得要命。入住时，持双币信用卡，前台问都不问一句，直接刷美元，而不是RMB。其它香港的商家或酒店在刷信用卡时至少都会问一句刷美元还是RMB？就这样装B。NND。太差了。免费我以后都不会住了！！！	1
0	酒店员工比较s板，也许我们用携程的缘故，反正以后不去了！！！宾馆反馈2008年7月24日：尊敬的宾客,感谢您的点评.希望在您方便的情况下,将意见和建议反映给酒店的大堂副理,我们将尽力改善,谢谢!	1
0	酒店确实价超所值,我们因为班机较晚所以临时住了这个酒店.酒店的硬件设施比较差,不符合我们对环境的要求.细节就不说了.服务也很差,基本上就象个招待所.但是酒店有接机的服务,需要自己与酒店要求,携程不能帮助安排,这点很令人失望.另外,提醒去三亚度假的朋友,在三亚吃海鲜不要听出租车的建议.	1
0	酒店位置还好，设施太陈旧，太老了！房间面积太小，硬件的设施糟糕！枕头太低！床垫也硬！	1
0	缺点：1，小酒店，估计只租了几层做酒店用。2，房间很吵，靠马路那边的。3，服务不怎么样。	1
0	住过几次米兰了，感觉越来越不好了，问题：1、10楼的宽带无法使用，超慢且不稳，而且请工作人员来了也解决不了；2、多个楼层多个房间的下水不通，且无人问津；3、结帐时超长时间的查房并且不理睬客人的追问。只所以还在住，唯一的是离办事地点近，看来只能远离这里了，找一个好地儿。宾馆反馈2007年11月30日：关于十楼宽带无法使用，酒店请来电信方面的维修人员发现有客人在房间内使用路由器，现此类问题已得到解决。楼层房间的下水不通，酒店工程部已逐个将客房排查，发现的确有房间存在下水较慢现象，现已全部解决。结帐超时间查房及不理睬客人的追问，酒店已对当事人进行相关处理，并通报批评所属部门经理。感谢您给我们提供的宝贵意见，我们非常期待您的再次光临。（为了便于携程客户入住愉快，我们特开设了总经理投诉专线，您只需在房内直拨8302即可）	1
1	总的来说不错。服务也还好。我到的时候是12点，前台的小姐查了半天，才确认我订的房间，办手续又花了不少时间，因为前台就一个人，一边接电话，一边给我办理登记。最大的问题是靠近高架的房间噪音实在太大。虽然我之前看过别人的评论，对此有心理准备，但真的住进去，才发现深更半夜，那个高架上汽车飞驰而过的噪音，不是一般的大！	0
0	看不到海，房间也比较简陋，装修不好。不过距离海边倒是非常近	1
1	总体来说还可过得去。我们入住时，房间还未打扫，和酒店人员反应，马上处理了。房内设施应该只够三星！宾馆反馈2007年7月27日：现在正值旺季，酒店的入住率较高，所以出现了上述情况，我们对此表示歉意。目前酒店已制订了一系列的相关措施，以保证旺季能及时安排清晨到店客人的入住。我们十分感谢您提出的宝贵意见，希望您下次有机会能再次入住我们酒店。	0
1	宾馆内的环境不错，早上起来我都要逛一圈然后在去吃早饭，入住的人也很多，车场都停满了，服务也可以，总的来说不错，但是没有通过携程预订该酒店，在入住时即可享受该酒店提供的额外优惠，问总台小姐，人家说根本就没有这个，有疑问请自己去找携程问，汗！打携程的电话又总是打不通，只有算了！	0
0	交通不便是地方最最令我失望的地方，住了三天，第一天，打不到的士，酒店的司了商竟然收我40去一上打只要不到20的地方。不是的，而是趁火打劫的行在令我怒。房的第二晚上，竟然有空，只慢吹。而且房的隔音也不怎么，白天晚上都可以到KTV和夜的歌。本酒店的房，和格我喜的，不以上的，以後真的不敢恭。	1
0	差到一定程度了不如一个好的二星或没星的宾馆呢	1
1	很一般的酒店，因为定不到赣电了勉强入住下吧	0
0	峨眉山的确很美，宾馆所处位置也很好，闹中取静是真的。但是宾馆本身设施也就2星水准，房间很普通，象旅馆。刚进去的时候所有廊灯都是关的，一面靠山而建，一进去就是五楼，下面四层其实都是地下，很暗。感觉不舒服的是领我们进去的是个瘦男，光头，像个混黑道的。和朋友出去找吃的，仔细留意一下，空空的大堂里始终坐着几个象打手的人，怕怕的。一个宾馆没遇到几个住宿的人，晚些时候和朋友商量还是退房换宾馆比较好，总比夜半敲门送客来，客走被人敲的好。服务员服务态度很懒散，宾馆停车还要收费，爱停不停。感觉很不好！和朋友商量，立马退房换住红蛛山宾馆，每间只贵200元左右，可是那才真正正规的5星，很舒服。很不明白的是，打电话到携程预定的时候，携程工作人员竟然说峨嵋只有这家是协议酒店，当地人200元就住的酒店，携程要400多。上携程一查，红蛛山不也是协议酒店吗，为何不推荐？	1
1	房间比较旧，骚扰电话太多，一个接一个，受不了补充点评2008年6月27日：忘了说，大床房是用两张小床拼的，不平，千万别住	0
0	因为公司在国贸，看到各位评价都蛮高，而且本人喜欢尝试新的事物，住了两晚上。说实话不如如家（国贸店，百子湾的那个），差了不是一丁点。管理者应该亲自进去房间看一下，打开房间门进去，屋内空气潮湿，有股异味，不知道可否在打扫完后打开窗户透透气？？床头墙壁上的画已经有霉斑，打算入睡时，发现床单上居然有小虫子（跟头皮屑那么大，白色）在爬。拉开被子一再仔细查看，不可思议的是隔着床单，发现席梦思上有貌似血迹的斑，数量>5！！装修格调很象如家，只是学到了形似。服务员没有礼貌，见人就跟没见到一样。唯一比如家好的，也就是洗澡水够大，够热。建议管理者好好去看看如家，差距不是一点半点。如家火，不是没有道理的！补充点评2007年11月2日：忘了一个，房间有UPS电源，但是没网线，要上网请自备网线。宾馆反馈2007年11月9日：尊敬的宾客，十分感谢您对我店作出细致的评论，我们已对以上提出各项问题逐一进行整改，我们也深刻认识到自身不足之处，将针对酒店的硬件和软件加以完善，尽可能为大家提供一个更加理想的商务环境和舒适的住宿条件，同时也希望大家能给本酒店提出更多宝贵意见！	1
1	我于10月28日入住酒店.白天游览黄龙后,晚上7点登记入住,结果房间门卡有问题,以至我楼上楼下跑了三趟才能进入房间,这太不应该了.另外该酒店在预订时强制选择信用卡担保,当行程临时改变不能入住时,携程答复是:酒店将自动从信用卡中扣除当天的房费,太霸道了.	0
0	1.房间有较重的装修气味！2.隔音效果差3.预订的内容不能保证，我订的双人床房间成了双人大床房间！	1
1	先定的普通标间，感觉比较差，连三星都不如，就换到豪华标间，是不同的楼栋，环境要好很多，酒店给人整体感觉很平庸，没有啥特点。	0
0	这个酒店除了位置好点，没有其他的优势了。我住的所谓的行政间在三楼，房间很小，设施很差，隔壁的总统套间还经常有人打麻将，影响休息。其他附近的挂牌三星的国防宾馆等都比他好很多，360的价钱简直是欺负人，不通过携程还能便宜点。上位朋友说的二楼商务中心的刘先生也不地道，散客的拼团价格他能宰你绝对不手软，林芝二日游别的人团费320元，他收你500元，黑的很补充点评2007年7月18日：一直很忙，今天上来要说几句。酒店的郑董事长对于我的散客拼团费用问题作了解释，也作了道歉，并汇款退回了400元，对此我真的表示感谢，只要有这样对客人诚恳真挚的态度，我想会有更多朋友去光顾闽泰酒店的，也祝酒店生意兴隆	1
0	硬件设施太旧挨着大街，环境很吵价格偏高不符4星	1
1	雅恬,只是房近出入口,有蚊子房,基本上一定的水平免费注册网站导航宾馆索引服务说明关于携程诚聘英	0
0	房间非常小，一张床＋写字台就满了。对于只需要睡一觉，且想省钱的朋友来说，是合适的。Motel168的房价比它便宜，房间比它大。如家的房间和它差不多，但是房假比它便宜。总之，挺干净，挺省钱的。	1
1	酒店总体不错，应该是张家港最好的酒店。但有二个问题。1。浴缸是椭圆的，设计上有问题，洗完淋浴，地上水漫金山。2。不能上VPN，给工作带来极大不便，最后只能用拨号上网来上VPN。	0
0	主要是办事便利才选择“霉园”宾馆房间有霉味耶三星宾馆可能是淮安标准没有服务连台灯都没有不过早餐是绝对绿色五谷杂粮品种也多	1
1	大堂大门口的平开合式的塑钢门边缘很锋利，没有进行任何的软性保护包装，也没有警示提醒，导致11日进入时手指夹伤。尽管大堂经理马上帮助进行了包扎处理。仍旧觉得安全之事无小事，这些细节是体现管理水准的重要地方。已经再三告知酒店管理人员，尽快做出修整处理，防止类似情况发生。	0
1	总体感觉还不错。位置很中心，去商业区很方便。上次晚到还提供了升房。就是客房协调出了一些问题，升上去的一间房居然里面还有行李，可见内部沟通有问题。如果时间早还没问题，只是那时已经很晚，当事人总会有不舒服的地方	0
0	一个字：差！设施差，服务差，环境差。能想到的一切都差！！！！！宾馆反馈2007年12月10日：酒店已注意到了,部分房间已开设改建	1
1	设施太旧了,服务也不行,打电话要个插座都推来推去,给四星太勉强了.	0
1	饭店环境不错，服务良好，门童主动尽职，早餐品种丰富，但房间设施比较陈旧，室内空气不流通有异味，结帐时才得到告知建行龙卡不能完成预受权，害的我第二个星期末预受还没取消。	0
1	看了网上的评价因此预期并不高订的是三人间进到房间里感到还可以尽管住的是传说中条件不好的前楼人均60元的价格还是很有吸引力的但房间的确也存在一定问题比如电视机的频道较少而且不清楚床单不是很干净有破洞还有没有洗干净的血渍淋浴的喷头水量超小但工作人员的服务态度比较好能热心回到我们的一些问题酒店的位置也非常好距离滨江道和劝业场比较近整体上性价比还不错	0
0	酒店实在太差了,房间隔音极差,北塔挨着迪吧，快曲放到半夜3点；换到南塔，又挨着KTV音乐响到半夜2点，根本睡不着觉！换房间的时候服务员态度又很差，真是从来没住过这么差的酒店	1
0	我是3.23日入住的,定的是大床房(515房间).这是我住过的房间最小的酒店了,房间的宽度就是一个床的宽度,床脚上面做块板子就放电视机了,整个房间没有窗户的,电视机边上的墙上好大的裂缝.晚上洗澡发现下水道堵的,由于已经12点多了,所以也没有要求服务员来帮忙解决了!还有办住宿的时候前台就一个人,帮我搞了半个小时(我还是用现金付的).不过房间还算比较干净,就住一个晚上,所以也没有那么计较了!!!	1
1	酒店的房间确实不错,只是卫生间小了点.服务员的态度很好.只是在我订房的时候,特地看了一下,酒店离五林广场有多远,携程上写的是0.5公里，是0.5哦。当时感觉特别满意。但到了酒店后，一问，原来蛮远的。根本远远不值0.5公里。失望！宾馆反馈2008年8月7日：非常感谢您能选择入住我们饭店，为您提供优质的服务是我们的宗旨。针对您所提到的问题，我们将及时联系携程更新和调整相关信息。再次感谢您为我们指正相关工作，衷心期待您的下次光临。	0
0	前天入住,感觉没有上次好,2年前住过同一个房间,现在的设施也旧了,早餐也很差,停车场的人员服务也很次,下次不会选择住这里了,我觉得都没有如家舒服!	1
0	周边环境较差，服务的速度慢，态度还可以，价格太高。	1
1	马马乎乎!能住.标准不要太高.在小街上,出门没法打车.还行!住吧!	0
0	上海的商务成本越来越高这样差的酒店，居然也能得到不错的评价吃：早餐不是一般的难吃住：床特别的不舒服行：打的一般，需要走段路提醒：前台的服务特别差。	1
0	房间还比较干净,交通方便,离外滩很近.但外面声音太大,休息不好	1
0	预订是携程小姐推荐的，怎么说，一个字，烂，两个字，真烂，三个字，实在烂。典型的政府国营单位的痕迹，根本不懂什么叫服务，房间既小又破，三星都勉强。花400多买了瓶红酒，馊的！	1
1	楼不高,但是转弯太多,方向感不强的人有时会转不清方向.邻近峙山公园,风景不错,早起也可以爬山.	0
0	酒店位置比较偏僻，交通也非常不方便，而且酒店居然是没有电梯的，不太适合带着行李出游的，也不适合行动不便的人。	1
0	上次是半夜到上海请携程帮忙订的这家店,对携程的服务是满意的,但是对这家店实在不敢恭维,窗户不能完全锁闭,空调效果也不好,房间潮湿又没有手机信号.不过携程的预定员事先告诉我这个房间是协调出来的,不是太好,算是自作自受吧,谁让自己选了呢.希望下次住过去的时候别再是这样补充点评2008年1月28日：还有,怎么听怎么觉得前台的用语不规范,刷我预授权非要硬硬的和我来句----先冻结你四百.	1
1	作为经济型连锁酒店，我觉得锦江之星要比如家、莫泰等高出一筹。最明显的就是房间本身够宽敞，厕所也不局促，马桶还是加长型的呢。10元的早餐算丰富的。整个酒店的色泽和基调看着舒服，如家就土点。	0
1	条件，服务还是不错的，就是房间的隔音效果太差了.隔壁开灯关灯都听的清楚的很.另外就是浴室的水太小了。	0
1	两个人同行入住，应该安排不同楼层，保护各自隐私，香港大厦似乎不知道这个惯例	0
0	交通方便，这是唯一的入住理由。当然，晚上比较吵，可能的话尽量别选择面对火车站的房间。房间一般，尤其是相对这个价位来说，卫生间很小，而且昏暗。我到的时候是凌晨，酒店有半价房间120－140，比携程的198便宜不少。酒店服务的态度还行，但是我早餐的时候朝我要了8块钱才让进餐厅，明明入住的时候说是包括早餐的，因为要赶火车，懒得理论了，而且早餐相当差劲，大家住的时候千万别吃啊。	1
0	理住房登要半小.整大堂像市哄哄!房布置其差比!	1
1	房间还可以网络也不错夜总会生意也不错只有一点这次交押金时候是刷我的信用卡预授权结帐是用现金结算的结果预授权的金额没有给我刷回来等收到账单才知道那部分信用额度被冻结了宾馆反馈2008年6月27日：感谢您的点评。有关信用卡预授权这件事真的很抱歉，是我们的服务没有做到位，没能在您离店时及时帮您取消预授权以至于带来了很多的不便，望请谅解，但您请放心，一个月后，预授权会自动解除。真诚的希望您能给我们再次为您服务的机会。	0
0	除了环境比较好，在云龙公园对面，酒店设施太旧了，价格高，性价比低，在这个天气，房间里竟然有好多蚊子，半夜被蚊子打扰几次	1
1	总体来说不错。设施比较新，房间也不错。下楼30米就是星巴克。缺点：1，楼下就在修地铁；2，早晨我是被隔壁的XX声叫醒的，而且很清楚！3，上网系统简直会让人想顺着网线把服务器扯过来砸了......4，洗发液都是含护发成分的，短发男性会比较痛苦。补充点评2008年7月25日：忘了说了，我是大概2周前入住的。另外我也没吃那里的早餐，没法点评=。=	0
0	强烈不推荐本酒店。通过携程预定了一间大床房，房价580元，单早，增加一份早餐68元，当时我们以为五星标准。晚上飞机误点，到达酒店已经11点多了，以为在郊县，外面看酒店灯光昏暗，真没看出五星标准，相比上海的一些三星还不如。壮着胆子进了酒店，只有一位女服务生在前台。然后在只有我们两个人的情况下，花十几分钟给我们办好了入住手续。我们因为没吃晚饭，打算去市区吃宵夜。居然--酒店外面没有出租车了。当时晚上十二点左右。而且马路上没人没车。（烟台机场到酒店的时候，叫的出租车的驾驶员说华美达酒店到市区车程大约三十分钟，我们从机场到酒店花了二十分钟。）只好先进房间叫餐，幸亏还有叫餐服务。进了房间，真的吓一跳，装修还不错，可是面积奇小，一张普通大床加床头柜居然占据了房间一半的面积。打开窗户，看到的是酒店内部中庭。叫餐也是单子上的几乎没有，只有几种炒饭和面。我们恍惚不是身处城市。但是这可是我出发前认真选择的，大家好评如潮的酒店呀。吃饭的时候我找到了原因：写字台上有一张广告，上面内容是购买我们入住的酒店，可以代为管理营业，又可以每年用于自住N天，是一种理想的投资方式。原来这个酒店是由很多个人购买的，由酒店集中管理经营的，收益是回报那些购买者的。这大概就是好评如潮的原因了：谁不想自己的投资有个好回报啊。至于次日68元一份的早餐，五星收费，三星标准。我们第三天在威海的四星酒店早餐，比这里好些，收28元每位。概况地说：酒店交通不便，服务一般，装修较新较时尚，如果房价在三百以下，客人又不需要去市区的，还是可以入住的。宾馆反馈2008年8月7日：23点以后，酒店外的灯只保留照明路灯；夜间总台有两名员工当班，出现1名员工服务，是因为另一名员工暂时有事离岗；希望客人谅解！酒店的西餐厅提供送餐服务，西餐品种较多，酒店会考虑适时增加部分中餐品种。	1
0	位置很好,房间和设施很旧.服务1*.结帐时还经历前台服务员凶客人.补充点评2007年12月9日：携程为什么不把对面的香格里拉发展为伙伴呢?下次去住香格里拉,可能要通过亿龙网定了.	1
0	酒店的环境也不算差，价格也比较便宜，但是我建议不要去住这个酒店，我住的是高级海景房，房间相当的小，设施也很陈旧，房间里的空调噪音很大。如果我在去，我不会选择这个酒店入住了	1
0	改成淄博招待所比较好，1111111111111111111111111111111111111111111111	1
0	第二次去住，带着狗狗，保安说不能进去，我告知迟一点会交给朋友带走。保安无进一步意见，前台也未作任何提示，顺利入住。从进房间开始，就不断受到关照。1.一分钟后敲门告知要记得带狗狗出去；2.五分钟后打电话告知要带狗狗出去；3.十分钟后打电话告知要亲眼见到狗狗出去；4.十五分钟后告知如果没见到狗狗出去，他们要进房间检查；5.二十分钟后，再来电话，俺提出退房；6.三十分钟后电话告知退房要收人民币壹佰块！7.四十分钟后，朋友带狗狗出去。ps：期间狗狗没有发出任何声音，就好像是一条哑巴狗。不会再选择这家酒店了。	1
0	网上看前一位老兄的评价订的房，12号只住一晚。刚到的时候的确很热情，安排司机去车站接我们。入住后黎阿姨（店主的妹妹）向我们介绍、推荐景点、行程安排之类的，因我们不喜欢事前安排，喜欢随性游玩，在和黎阿姨聊了一会后并没有让其安排，而是自行安排。在自行安排游玩中了解到，他们安排或者推荐游客都能有一定收益的。第二天，我们退房去游漓江（精华游，从兴坪到杨堤一段漓江），因为行李较多，所以特意问服务员是否可以在杨堤上岸直接去桂林。服务员也不清楚，就跑去问黎阿姨，回来后告知可以在杨堤直接去桂林。这样我们就背上所有行李去游漓江了。然而，实际上漓江精华游，是从阳朔乘车去兴坪镇，兴坪开始乘机动竹筏，逆流而上到杨堤附近，中间不下竹筏直接返回兴坪。这样，就是说我们要背着重重的行李来回跑，而当初的本意是在如果回桂林还是必须返回阳朔，我们就找地方寄存行李，不背着来回跑。很是不厚道啊！总体评价，风景不错，躺床上能看到如画的山山水水（景观房），但是不推荐住，因为到晚上之后就没什么可玩可做，只能去阳朔城里（其实在那里，不管什么宾馆，只要有窗，肯定能看到山水），回来还要找出租车或摩的；房间里边都没有宽带；最好自带洗漱用品；服务员还是很厚道、很淳朴的。	1
